date,team_1,team_2,team_1_goals,team_2_goals,tournament,is_team_1_home,is_team_2_home,is_neutral
3/3/99,Bulgaria,Slovakia,2,0,Friendly,TRUE,FALSE,FALSE
3/3/99,Guatemala,Paraguay,2,3,Friendly,TRUE,FALSE,FALSE
3/3/99,Poland,Armenia,1,0,Friendly,TRUE,FALSE,FALSE
3/3/99,Romania,Estonia,2,0,Friendly,TRUE,FALSE,FALSE
5/3/99,Guatemala,Bolivia,0,3,Friendly,TRUE,FALSE,FALSE
5/3/99,Jamaica,Paraguay,1,3,Friendly,FALSE,FALSE,TRUE
6/3/99,Azerbaijan,Estonia,2,2,Friendly,FALSE,FALSE,TRUE
7/3/99,Bolivia,Paraguay,0,3,Friendly,FALSE,FALSE,TRUE
7/3/99,Guatemala,Jamaica,2,4,Friendly,TRUE,FALSE,FALSE
10/3/99,Greece,Croatia,3,2,Friendly,TRUE,FALSE,FALSE
10/3/99,Hungary,Bosnia-Herzegovina,1,1,Friendly,TRUE,FALSE,FALSE
10/3/99,Luxembourg,Iceland,1,2,Friendly,TRUE,FALSE,FALSE
10/3/99,Malta,Moldova,0,2,Friendly,TRUE,FALSE,FALSE
10/3/99,Romania,Israel,0,2,Friendly,TRUE,FALSE,FALSE
10/3/99,Switzerland,Austria,2,4,Friendly,TRUE,FALSE,FALSE
16/3/99,Cyprus,Estonia,1,2,Friendly,TRUE,FALSE,FALSE
20/3/99,Georgia,Ukraine,0,1,Friendly,TRUE,FALSE,FALSE
26/3/99,Portugal,Azerbaijan,7,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/3/99,Andorra,Iceland,0,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/3/99,Armenia,Russia,0,3,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/3/99,Belarus,Switzerland,0,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/3/99,Belgium,Bulgaria,0,1,Friendly,TRUE,FALSE,FALSE
27/3/99,Czech Republic,Lithuania,2,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/3/99,Denmark,Italy,1,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/3/99,England,Poland,3,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/3/99,France,Ukraine,0,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/3/99,Georgia,Slovenia,1,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/3/99,Greece,Norway,0,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/3/99,Hungary,Liechtenstein,5,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/3/99,Northern Ireland,Germany,0,3,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/3/99,Romania,Slovakia,0,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/3/99,Spain,Austria,9,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/3/99,Sweden,Luxembourg,2,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
27/3/99,Turkey,Moldova,2,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
28/3/99,Israel,Cyprus,3,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
28/3/99,Korea Republic,Brazil,1,0,Friendly,TRUE,FALSE,FALSE
28/3/99,Trinidad and Tobago,Jamaica,2,0,Friendly,TRUE,FALSE,FALSE
30/3/99,Belgium,Egypt,0,1,Friendly,TRUE,FALSE,FALSE
30/3/99,Venezuela,Colombia,0,0,Friendly,TRUE,FALSE,FALSE
31/3/99,Azerbaijan,Romania,0,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/3/99,France,Armenia,2,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/3/99,Germany,Finland,2,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/3/99,Italy,Belarus,1,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/3/99,Jamaica,Paraguay,3,0,Friendly,TRUE,FALSE,FALSE
31/3/99,Japan,Brazil,0,2,Friendly,TRUE,FALSE,FALSE
31/3/99,Latvia,Greece,0,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/3/99,Liechtenstein,Portugal,0,5,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/3/99,Lithuania,Estonia,1,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/3/99,Luxembourg,Bulgaria,0,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/3/99,Moldova,Northern Ireland,0,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/3/99,Netherlands,Argentina,1,1,Friendly,TRUE,FALSE,FALSE
31/3/99,Poland,Sweden,0,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/3/99,Russia,Andorra,6,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/3/99,San Marino,Spain,0,6,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/3/99,Scotland,Czech Republic,1,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/3/99,Slovakia,Hungary,0,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/3/99,Switzerland,Wales,2,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
31/3/99,Ukraine,Iceland,1,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
3/4/99,Mali,Burkina Faso,5,2,Friendly,TRUE,FALSE,FALSE
3/4/99,Swaziland,Namibia,1,1,Friendly,TRUE,FALSE,FALSE
9/4/99,Algeria,Liberia,4,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
10/4/99,Gabon,South Africa,1,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
10/4/99,Mauritius,Angola,1,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
10/4/99,Uganda,Tunisia,0,2,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
10/4/99,Zambia,Kenya,1,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
11/4/99,Burkina Faso,Burundi,3,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
11/4/99,Congo DR,Madagascar,2,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
11/4/99,Ivory Coast,Congo,2,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
11/4/99,Mali,Namibia,2,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
11/4/99,Mozambique,Cameroon,1,6,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
13/4/99,St. Vincent and the Grenadines,Grenada,2,1,Friendly,TRUE,FALSE,FALSE
14/4/99,Mexico,Ecuador,0,0,Friendly,TRUE,FALSE,FALSE
15/4/99,Venezuela,Colombia,1,1,Friendly,TRUE,FALSE,FALSE
22/4/99,Paraguay,Colombia,0,2,Friendly,TRUE,FALSE,FALSE
25/4/99,Swaziland,Lesotho,4,1,Friendly,TRUE,FALSE,FALSE
27/4/99,Northern Ireland,Canada,1,1,Friendly,TRUE,FALSE,FALSE
28/4/99,Austria,San Marino,7,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
28/4/99,Bolivia,Chile,1,1,Friendly,TRUE,FALSE,FALSE
28/4/99,Croatia,Italy,0,0,Friendly,TRUE,FALSE,FALSE
28/4/99,Denmark,South Africa,1,1,Friendly,TRUE,FALSE,FALSE
28/4/99,Georgia,Norway,1,4,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
28/4/99,Germany,Scotland,0,1,Friendly,TRUE,FALSE,FALSE
28/4/99,Greece,Switzerland,1,1,Friendly,TRUE,FALSE,FALSE
28/4/99,Hungary,England,1,1,Friendly,TRUE,FALSE,FALSE
28/4/99,Ireland,Sweden,2,0,Friendly,TRUE,FALSE,FALSE
28/4/99,Latvia,Albania,0,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
28/4/99,Malta,Iceland,1,2,Friendly,TRUE,FALSE,FALSE
28/4/99,Netherlands,Morocco,1,2,Friendly,TRUE,FALSE,FALSE
28/4/99,Paraguay,Mexico,2,1,Friendly,TRUE,FALSE,FALSE
28/4/99,Poland,Czech Republic,2,1,Friendly,TRUE,FALSE,FALSE
28/4/99,Romania,Belgium,1,0,Friendly,TRUE,FALSE,FALSE
28/4/99,Slovenia,Finland,1,1,Friendly,TRUE,FALSE,FALSE
3/5/99,Guernsey,Jersey,2,0,Friendly,TRUE,FALSE,FALSE
5/5/99,Spain,Croatia,3,1,Friendly,TRUE,FALSE,FALSE
6/5/99,Trinidad and Tobago,South Africa,2,0,Friendly,TRUE,FALSE,FALSE
8/5/99,Namibia,Mali,0,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
9/5/99,Jamaica,South Africa,1,1,Friendly,TRUE,FALSE,FALSE
16/5/99,Libya,Senegal,2,1,Friendly,TRUE,FALSE,FALSE
16/5/99,Swaziland,Botswana,2,1,Friendly,TRUE,FALSE,FALSE
19/5/99,Russia,Belarus,1,1,Friendly,TRUE,FALSE,FALSE
19/5/99,Slovakia,Bulgaria,2,0,Friendly,TRUE,FALSE,FALSE
20/5/99,Norway,Jamaica,6,0,Friendly,TRUE,FALSE,FALSE
21/5/99,Haiti,Honduras,0,2,Friendly,FALSE,FALSE,TRUE
22/5/99,Uganda,Zambia,0,1,Friendly,TRUE,FALSE,FALSE
27/5/99,Sweden,Jamaica,2,1,Friendly,TRUE,FALSE,FALSE
29/5/99,Canada,Guatemala,1,0,Friendly,TRUE,FALSE,FALSE
29/5/99,Chile,Costa Rica,3,0,Friendly,TRUE,FALSE,FALSE
29/5/99,El Salvador,Colombia,2,1,Friendly,FALSE,FALSE,TRUE
29/5/99,Ireland,Northern Ireland,0,1,Friendly,TRUE,FALSE,FALSE
29/5/99,St. Kitts and Nevis,Antigua and Barbuda,4,1,Friendly,TRUE,FALSE,FALSE
30/5/99,Lesotho,Mauritius,1,2,Friendly,TRUE,FALSE,FALSE
30/5/99,Norway,Georgia,1,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
1/6/99,Mali,Senegal,1,1,Friendly,TRUE,FALSE,FALSE
2/6/99,Canada,Guatemala,2,0,Friendly,TRUE,FALSE,FALSE
2/6/99,Ecuador,Iran,1,1,Friendly,FALSE,FALSE,TRUE
4/6/99,Canada,Iran,0,1,Friendly,TRUE,FALSE,FALSE
4/6/99,Ecuador,Guatemala,3,1,Friendly,FALSE,FALSE,TRUE
4/6/99,Germany,Moldova,6,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
4/6/99,Poland,Bulgaria,2,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/6/99,Albania,Norway,1,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/6/99,Azerbaijan,Liechtenstein,4,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/6/99,Bosnia-Herzegovina,Lithuania,2,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/6/99,Brazil,Netherlands,2,2,Friendly,TRUE,FALSE,FALSE
5/6/99,Denmark,Belarus,1,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/6/99,England,Sweden,0,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/6/99,Estonia,Czech Republic,0,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/6/99,Faroe Islands,Scotland,1,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/6/99,Finland,Turkey,2,4,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/6/99,France,Russia,2,3,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/6/99,Georgia,Greece,1,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/6/99,Guam,Micronesia FS,3,0,Friendly,TRUE,FALSE,FALSE
5/6/99,Iceland,Armenia,2,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/6/99,Italy,Wales,4,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/6/99,Korea Republic,Belgium,1,2,Friendly,TRUE,FALSE,FALSE
5/6/99,Latvia,Slovenia,1,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/6/99,Macedonia,Croatia,1,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/6/99,Namibia,Ivory Coast,1,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
5/6/99,Portugal,Slovakia,1,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/6/99,Romania,Hungary,2,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/6/99,South Africa,Mauritius,2,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
5/6/99,Spain,San Marino,9,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
5/6/99,Uganda,Liberia,1,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
5/6/99,Ukraine,Andorra,4,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
6/6/99,Burkina Faso,Senegal,2,2,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
6/6/99,Cameroon,Eritrea,1,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
6/6/99,Canada,Ecuador,1,2,Friendly,TRUE,FALSE,FALSE
6/6/99,Gabon,Angola,3,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
6/6/99,Guatemala,Iran,2,2,Friendly,FALSE,FALSE,TRUE
6/6/99,Israel,Austria,5,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
6/6/99,Kenya,Congo DR,0,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
6/6/99,Mali,Congo,3,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
6/6/99,Morocco,Guinea,1,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
6/6/99,Tunisia,Algeria,2,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
8/6/99,Brazil,Netherlands,3,1,Friendly,TRUE,FALSE,FALSE
8/6/99,Serbia,Malta,4,1,Euro 2000 Qualifiers,FALSE,FALSE,TRUE
9/6/99,Albania,Slovenia,0,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/6/99,Andorra,France,0,1,Euro 2000 Qualifiers,FALSE,FALSE,TRUE
9/6/99,Armenia,Ukraine,0,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/6/99,Bulgaria,England,1,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/6/99,Czech Republic,Scotland,3,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/6/99,Estonia,Lithuania,1,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/6/99,Faroe Islands,Bosnia-Herzegovina,2,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/6/99,Greece,Latvia,1,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/6/99,Hungary,Slovakia,0,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/6/99,Ireland,Macedonia,1,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/6/99,Luxembourg,Poland,2,3,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/6/99,Mexico,Argentina,2,2,Friendly,FALSE,FALSE,TRUE
9/6/99,Moldova,Finland,0,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/6/99,Portugal,Liechtenstein,8,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/6/99,Romania,Azerbaijan,4,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/6/99,Russia,Iceland,1,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/6/99,Switzerland,Italy,0,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
9/6/99,Wales,Denmark,0,2,Euro 2000 Qualifiers,FALSE,FALSE,TRUE
10/6/99,Guam,Micronesia FS,4,1,Friendly,TRUE,FALSE,FALSE
13/6/99,Kenya,Zanzibar,0,1,Friendly,TRUE,FALSE,FALSE
13/6/99,USA,Argentina,1,0,Friendly,TRUE,FALSE,FALSE
15/6/99,Venezuela,Ecuador,3,2,Friendly,TRUE,FALSE,FALSE
16/6/99,Brazil,Poland,2,0,Friendly,FALSE,FALSE,TRUE
16/6/99,South Africa,Zimbabwe,0,1,Friendly,TRUE,FALSE,FALSE
16/6/99,Thailand,New Zealand,2,2,Friendly,TRUE,FALSE,FALSE
17/6/99,Colombia,Peru,3,3,Friendly,TRUE,FALSE,FALSE
17/6/99,Paraguay,Uruguay,2,3,Friendly,TRUE,FALSE,FALSE
18/6/99,Saudi Arabia,Jordan,2,1,Friendly,TRUE,FALSE,FALSE
19/6/99,Eritrea,Mozambique,1,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
19/6/99,New Zealand,Poland,0,0,Friendly,FALSE,FALSE,TRUE
19/6/99,Senegal,Burundi,1,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
19/6/99,Thailand,Brazil,0,2,Friendly,TRUE,FALSE,FALSE
20/6/99,Algeria,Uganda,2,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
20/6/99,Angola,South Africa,2,2,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
20/6/99,Chile,Bolivia,1,0,Friendly,TRUE,FALSE,FALSE
20/6/99,Congo,Namibia,3,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
20/6/99,Congo DR,Zambia,0,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
20/6/99,Guinea,Togo,2,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
20/6/99,Ivory Coast,Mali,0,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
20/6/99,Liberia,Tunisia,2,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
20/6/99,Madagascar,Kenya,1,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
20/6/99,Mauritius,Gabon,2,2,African Cup of Nations 2000 Qualifiers,FALSE,FALSE,TRUE
20/6/99,Venezuela,Peru,3,0,Friendly,TRUE,FALSE,FALSE
22/6/99,Oman,New Zealand,1,0,Friendly,TRUE,FALSE,FALSE
22/6/99,Saudi Arabia,Jordan,2,0,Friendly,TRUE,FALSE,FALSE
22/6/99,Uganda,Zambia,0,1,Friendly,TRUE,FALSE,FALSE
23/6/99,Peru,Venezuela,3,0,Friendly,TRUE,FALSE,FALSE
24/6/99,Oman,New Zealand,2,2,Friendly,TRUE,FALSE,FALSE
24/6/99,Paraguay,Colombia,2,1,Friendly,TRUE,FALSE,FALSE
26/6/99,Argentina,Lithuania,0,0,Friendly,TRUE,FALSE,FALSE
26/6/99,Brazil,Latvia,3,0,Friendly,TRUE,FALSE,FALSE
28/6/99,Jordan,Iraq,0,1,Friendly,TRUE,FALSE,FALSE
29/6/99,Paraguay,Bolivia,0,0,Copa America 1999,TRUE,FALSE,FALSE
29/6/99,Peru,Japan,3,2,Copa America 1999,FALSE,FALSE,TRUE
29/6/99,Singapore,New Zealand,0,1,Friendly,TRUE,FALSE,FALSE
29/6/99,Zimbabwe,Egypt,1,1,Friendly,TRUE,FALSE,FALSE
30/6/99,Brazil,Venezuela,7,0,Copa America 1999,FALSE,FALSE,TRUE
30/6/99,Chile,Mexico,0,1,Copa America 1999,FALSE,FALSE,TRUE
30/6/99,Jordan,Iraq,1,1,Friendly,TRUE,FALSE,FALSE
1/7/99,Argentina,Ecuador,3,1,Copa America 1999,FALSE,FALSE,TRUE
1/7/99,Malaysia,New Zealand,2,1,Friendly,TRUE,FALSE,FALSE
1/7/99,Uruguay,Colombia,0,1,Copa America 1999,FALSE,FALSE,TRUE
2/7/99,Lithuania,Indonesia,2,2,Friendly,FALSE,FALSE,TRUE
2/7/99,Paraguay,Japan,4,0,Copa America 1999,TRUE,FALSE,FALSE
2/7/99,Peru,Bolivia,1,0,Copa America 1999,FALSE,FALSE,TRUE
3/7/99,Brazil,Mexico,2,1,Copa America 1999,FALSE,FALSE,TRUE
3/7/99,Chile,Venezuela,3,0,Copa America 1999,FALSE,FALSE,TRUE
3/7/99,Malaysia,New Zealand,1,5,Friendly,TRUE,FALSE,FALSE
4/7/99,Argentina,Colombia,0,3,Copa America 1999,FALSE,FALSE,TRUE
4/7/99,Uruguay,Ecuador,2,1,Copa America 1999,FALSE,FALSE,TRUE
5/7/99,Bolivia,Japan,1,1,Copa America 1999,FALSE,FALSE,TRUE
5/7/99,Paraguay,Peru,1,0,Copa America 1999,TRUE,FALSE,FALSE
6/7/99,Brazil,Chile,1,0,Copa America 1999,FALSE,FALSE,TRUE
6/7/99,Malawi,Uganda,0,2,Friendly,TRUE,FALSE,FALSE
6/7/99,Mexico,Venezuela,3,1,Copa America 1999,FALSE,FALSE,TRUE
7/7/99,Colombia,Ecuador,2,1,Copa America 1999,FALSE,FALSE,TRUE
7/7/99,Uruguay,Argentina,0,2,Copa America 1999,FALSE,FALSE,TRUE
9/7/99,Canada,Saudi Arabia,0,2,Friendly,FALSE,FALSE,TRUE
10/7/99,Egypt,New Zealand,1,1,Friendly,FALSE,FALSE,TRUE
10/7/99,Mexico,Peru,3,3,Copa America 1999,FALSE,FALSE,TRUE
10/7/99,Paraguay,Uruguay,1,1,Copa America 1999,TRUE,FALSE,FALSE
11/7/99,Brazil,Argentina,2,1,Copa America 1999,FALSE,FALSE,TRUE
11/7/99,Chile,Colombia,3,2,Copa America 1999,FALSE,FALSE,TRUE
11/7/99,Uzbekistan,Malaysia,3,0,Friendly,TRUE,FALSE,FALSE
12/7/99,Micronesia FS,Northern Mariana Islands,7,0,Friendly,TRUE,FALSE,FALSE
13/7/99,Jamaica,Saudi Arabia,2,1,Friendly,FALSE,FALSE,TRUE
13/7/99,Uruguay,Chile,1,1,Copa America 1999,FALSE,FALSE,TRUE
14/7/99,Mexico,Brazil,0,2,Copa America 1999,FALSE,FALSE,TRUE
15/7/99,Egypt,New Zealand,1,0,Friendly,FALSE,FALSE,TRUE
15/7/99,Jamaica,Saudi Arabia,0,4,Friendly,FALSE,FALSE,TRUE
16/7/99,Jordan,Syria,1,0,Friendly,TRUE,FALSE,FALSE
17/7/99,Chile,Mexico,1,2,Copa America 1999,FALSE,FALSE,TRUE
17/7/99,Costa Rica,Saudi Arabia,1,0,Friendly,FALSE,FALSE,TRUE
18/7/99,Brazil,Uruguay,3,0,Copa America 1999,FALSE,FALSE,TRUE
18/7/99,Jordan,Syria,4,0,Friendly,TRUE,FALSE,FALSE
18/7/99,Senegal,Eritrea,6,2,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
21/7/99,Oman,Kenya,2,2,Friendly,TRUE,FALSE,FALSE
24/7/99,Brazil,Germany,4,0,Confederations Cup 1999,FALSE,FALSE,TRUE
24/7/99,New Zealand,USA,1,2,Confederations Cup 1999,FALSE,FALSE,TRUE
24/7/99,Thailand,Uzbekistan,1,0,Friendly,TRUE,FALSE,FALSE
25/7/99,Bolivia,Egypt,2,2,Confederations Cup 1999,FALSE,FALSE,TRUE
25/7/99,Mexico,Saudi Arabia,5,1,Confederations Cup 1999,TRUE,FALSE,FALSE
27/7/99,Mexico,Egypt,2,2,Confederations Cup 1999,TRUE,FALSE,FALSE
27/7/99,Saudi Arabia,Bolivia,0,0,Confederations Cup 1999,FALSE,FALSE,TRUE
28/7/99,Brazil,USA,1,0,Confederations Cup 1999,FALSE,FALSE,TRUE
28/7/99,El Salvador,Guatemala,0,2,Friendly,FALSE,FALSE,TRUE
28/7/99,Germany,New Zealand,2,0,Confederations Cup 1999,FALSE,FALSE,TRUE
29/7/99,Egypt,Saudi Arabia,1,5,Confederations Cup 1999,FALSE,FALSE,TRUE
29/7/99,Mexico,Bolivia,1,0,Confederations Cup 1999,TRUE,FALSE,FALSE
30/7/99,New Zealand,Brazil,0,2,Confederations Cup 1999,FALSE,FALSE,TRUE
30/7/99,USA,Germany,2,0,Confederations Cup 1999,FALSE,FALSE,TRUE
1/8/99,Brazil,Saudi Arabia,8,2,Confederations Cup 1999,FALSE,FALSE,TRUE
1/8/99,Mexico,USA,1,0,Confederations Cup 1999,TRUE,FALSE,FALSE
3/8/99,Oman,Kyrgyzstan,3,0,Asian Cup 2000 Qualifiers,FALSE,FALSE,TRUE
3/8/99,Rwanda,Kenya,0,0,Friendly,TRUE,FALSE,FALSE
3/8/99,Tajikistan,Iraq,1,2,Asian Cup 2000 Qualifiers,TRUE,FALSE,FALSE
3/8/99,USA,Saudi Arabia,2,0,Confederations Cup 1999,FALSE,FALSE,TRUE
4/8/99,Mexico,Brazil,4,3,Confederations Cup 1999,TRUE,FALSE,FALSE
5/8/99,Iraq,Oman,2,0,Asian Cup 2000 Qualifiers,FALSE,FALSE,TRUE
5/8/99,Tajikistan,Kyrgyzstan,3,2,Asian Cup 2000 Qualifiers,TRUE,FALSE,FALSE
7/8/99,Ghana,Jamaica,2,1,Friendly,TRUE,FALSE,FALSE
7/8/99,Iraq,Kyrgyzstan,5,1,Asian Cup 2000 Qualifiers,FALSE,FALSE,TRUE
7/8/99,Rwanda,Burundi,0,0,Friendly,TRUE,FALSE,FALSE
7/8/99,Tajikistan,Oman,2,1,Asian Cup 2000 Qualifiers,TRUE,FALSE,FALSE
8/8/99,Senegal,Zimbabwe,2,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
15/8/99,Lesotho,Swaziland,0,3,Friendly,TRUE,FALSE,FALSE
15/8/99,Zimbabwe,Eritrea,4,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE
17/8/99,Mozambique,Nigeria,0,1,Friendly,TRUE,FALSE,FALSE
18/8/99,Belarus,Russia,0,2,Friendly,TRUE,FALSE,FALSE
18/8/99,Belgium,Finland,3,4,Friendly,TRUE,FALSE,FALSE
18/8/99,Cyprus,Romania,2,2,Friendly,TRUE,FALSE,FALSE
18/8/99,Czech Republic,Switzerland,3,0,Friendly,TRUE,FALSE,FALSE
18/8/99,Denmark,Netherlands,0,0,Friendly,TRUE,FALSE,FALSE
18/8/99,Estonia,Armenia,2,0,Friendly,TRUE,FALSE,FALSE
18/8/99,Faroe Islands,Iceland,0,1,Friendly,TRUE,FALSE,FALSE
18/8/99,Greece,El Salvador,3,1,Friendly,TRUE,FALSE,FALSE
18/8/99,Hungary,Moldova,1,1,Friendly,TRUE,FALSE,FALSE
18/8/99,Liechtenstein,Bosnia-Herzegovina,0,0,Friendly,TRUE,FALSE,FALSE
18/8/99,Northern Ireland,France,0,1,Friendly,TRUE,FALSE,FALSE
18/8/99,Norway,Lithuania,1,0,Friendly,TRUE,FALSE,FALSE
18/8/99,Poland,Spain,1,2,Friendly,TRUE,FALSE,FALSE
18/8/99,Portugal,Andorra,4,0,Friendly,TRUE,FALSE,FALSE
18/8/99,Serbia,Croatia,0,0,Euro 2000 Qualifiers,FALSE,FALSE,FALSE
18/8/99,Slovakia,Israel,1,0,Friendly,TRUE,FALSE,FALSE
18/8/99,Slovenia,Albania,2,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE
18/8/99,Sweden,Austria,0,0,Friendly,TRUE,FALSE,FALSE
18/8/99,Ukraine,Bulgaria,1,1,Friendly,TRUE,FALSE,FALSE
18/8/99,Uruguay,Costa Rica,5,4,Friendly,TRUE,FALSE,FALSE
18/8/99,Uzbekistan,Azerbaijan,5,1,Friendly,TRUE,FALSE,FALSE
20/8/99,Greece,El Salvador,3,0,Friendly,TRUE,FALSE,FALSE
